Location,Cat_C
Lanzarote,1.098178324
Nanchang Changbei,0.4874195656
Kyiv - Zhulyany,10
Seoul,2.120479482
Marsa Aalam,0.5818966586
Aqaba,0.288267209
Manama,0.8867238588
Cancun,1.037689687
Cancun,1.037689687
Banjul,3.295469677
Gaziantep Airport,0.4599756867
Denizli Cardak Airport,0.169333494
Cukurova Airport,0.4159634835
Odessa,10
Marsa Aalam,0.5818966586
Lucknow,10
Viracopos,0.9376590309
Banjul,3.295469677
Bournemouth,1.07643272
Gaziantep Airport,0.4599756867
Volgograd,0.1319250989
St. George's Point Saline,1.379249372
Mangalore,10
Wuhan Tianhe,0.89691578
Mangalore,10
Ningbo Lishe,0.7361556932
A Coruna,0.9133771439
Fes,2.868788225
Sochi,0.1409291394
Wuhan Tianhe,0.89691578
Bournemouth,1.07643272
Cukurova Airport,0.4159634835
Gaziantep Airport,0.4599756867
Fes,2.868788225
Gaziantep Airport,0.4599756867
Heraklion Airport,0.6826565963
Seoul,2.120479482
Conakry,10
Viracopos,0.9376590309
Yanji Zhaoyangchuan,0.2801296955
Accra,2.662294783
Denizli Cardak Airport,0.169333494
Milan - Malpensa,0.6685808841
Mangalore,10
Bergamo,0.4700303048
Aqaba,0.288267209
Gaziantep Airport,0.4599756867
St. George's Point Saline,1.379249372
Accra,2.662294783
Wuhan Tianhe,0.89691578
Gaziantep Airport,0.4599756867
Changzhou Benniu,10
Cali,0.1533139624
Bergamo,0.4700303048
Santo Domingo Las Americas,0.02266365801
Southampton,1.512905009
Fes,2.868788225
Nanchang Changbei,0.4874195656
Xiamen Gaoqi,0.8525528574
Ningbo Lishe,0.7361556932
Changzhou Benniu,10
Nanchang Changbei,0.4874195656
Manama,0.8867238588
Manama,0.8867238588
Asyut,1.735771085
Manama,0.8867238588
Exeter,1.045377606
Seoul,2.120479482
Manama,0.8867238588
Changzhou Benniu,10
Changzhou Benniu,10
Cukurova Airport,0.4159634835
Cukurova Airport,0.4159634835
Gaziantep Airport,0.4599756867
Southampton,1.512905009
Cukurova Airport,0.4159634835
Wuhan Tianhe,0.89691578
Heraklion Airport,0.6826565963
Fes,2.868788225
Southampton,1.512905009
Gaziantep Airport,0.4599756867
A Coruna,0.9133771439
Accra,2.662294783
Medellin Jose Maria Cordova,0.142664783
Sochi,0.1409291394
Mangalore,10
Changzhou Benniu,10
Gaziantep Airport,0.4599756867
Sofia,0.1173636822
Southampton,1.512905009
Paris Orly,1.397840178
Exeter,1.045377606
Accra,2.662294783
Manama,0.8867238588
Jersey,1.107330896
Yanji Zhaoyangchuan,0.2801296955
Odessa,10
Konya Airport,0.7540959865
Fes,2.868788225
Cukurova Airport,0.4159634835
Gaziantep Airport,0.4599756867
Denizli Cardak Airport,0.169333494
Changzhou Benniu,10
Khabarovsk,10
Porto,1.155269867
Tunis,1.458474688
Salzburg,0.9226970542
Ibiza,1.700935424
Ankara Airport,0.4398326061
Ankara Airport,0.4398326061
Chattrapati Shivaji,0.9327713891
Samsun Airport,0.8108398355
Khabarovsk,10
Ibiza,1.700935424
Newcastle,1.242690039
Samsun Airport,0.8108398355
Gran Canaria,1.107682936
Bogota,0.2134989269
Ankara Airport,0.4398326061
Faro Airport,1.488767933
Kingston,1.59492241
Aomori,1.267214081
Salvador,0.743050338
Salvador,0.743050338
Doncaster,10
Lille,1.423041684
Faro Airport,1.488767933
Phnom Penh,1.530130782
Sendai,2.09503181
Poznan-Lawica,0.1823429355
Guatemala City,0.520332107
Samsun Airport,0.8108398355
Xuzhou Guanyin,0.03894118441
Kunming Wujiaba,1.457378636
Ibiza,1.700935424
Chattrapati Shivaji,0.9327713891
Hohhot Baita,0.01528215272
Stavanger,1.537074608
Gran Canaria,1.107682936
Lodz,0.1972085243
Tarbes - Lourdes,0.07993061686
Frankfurt,1.091206578
Urumchi Diwobao,0.1164704647
Belo Horizonte,1.066083247
Tunis,1.458474688
Kunming Wujiaba,1.457378636
Newcastle,1.242690039
Samsun Airport,0.8108398355
Cayenne,1.979790974
Samsun Airport,0.8108398355
Tunis,1.458474688
Stavanger,1.537074608
Kunming Wujiaba,1.457378636
Samsun Airport,0.8108398355
Samsun Airport,0.8108398355
Fort-de-France,1.963475807
Doncaster,10
Lille,1.423041684
Guatemala City,0.520332107
Katowice,0.2069423417
Samsun Airport,0.8108398355
Basel,0.3654691801
Basel,0.3654691801
Buenos Aires - Ezeiza,0.03587072691
Wuxi Shuofang,0.4577404597
Lodz,0.1972085243
Stavanger,1.537074608
Frankfurt,1.091206578
Phnom Penh,1.530130782
Moscow - Sheremetyevo,0.1315517612
Ankara Airport,0.4398326061
Poznan-Lawica,0.1823429355
Lille,1.423041684
Tunis,1.458474688
Wuxi Shuofang,0.4577404597
Hohhot Baita,0.01528215272
Gran Canaria,1.107682936
Doha,0.4350533797
Nanning Wuxu,0.9233850955
Taipei - Taoyuan,1.710446326
Wuxi Shuofang,0.4577404597
Samsun Airport,0.8108398355
Xuzhou Guanyin,0.03894118441
Samsun Airport,0.8108398355
Salzburg,0.9226970542
Ankara Airport,0.4398326061
Faro Airport,1.488767933
Ankara Airport,0.4398326061
Christchurch,1.374623785
Tunis,1.458474688
Lodz,0.1972085243
Urumchi Diwobao,0.1164704647
Basel,0.3654691801
Xuzhou Guanyin,0.03894118441
Basel,0.3654691801
Gran Canaria,1.107682936
Ankara Airport,0.4398326061
Sardar Vallabh Bhai Patel,10
Khabarovsk,10
Christchurch,1.374623785
Phnom Penh,1.530130782
Wuxi Shuofang,0.4577404597
Guatemala City,0.520332107
Chattrapati Shivaji,0.9327713891
Samsun Airport,0.8108398355
Nanning Wuxu,0.9233850955
Ankara Airport,0.4398326061
Belo Horizonte,1.066083247
Doncaster,10
Kunming Wujiaba,1.457378636
Nanning Wuxu,0.9233850955
Belo Horizonte,1.066083247
Xuzhou Guanyin,0.03894118441
Belo Horizonte,1.066083247
Xuzhou Guanyin,0.03894118441
Ankara Airport,0.4398326061
Asuncion Silvio Petterossi,1.100408421
Porto,1.155269867
Kingston,1.59492241
Monterrey,0.08174120963
Monterrey,0.08174120963
Chengdu Tianfu,0.5336581126
Shenzhen Bao'an,10
Chengdu Tianfu,0.5336581126
Hefei Xinqiao,0.4581197708
Fuerteventura,1.157851709
Karpathos,0.2241663825
Taiyuan Wusu,0.5227483975
Eskisehir Airport,0.442474796
Antalya Gazipasa Airport,1.439675576
Indira Gandhi,0.5184211554
Kutahya Airport,0.4090864169
Samarkand,10
Indira Gandhi,0.5184211554
Manas,0.02822289202
Antalya Gazipasa Airport,1.439675576
Hefei Xinqiao,0.4581197708
Eskisehir Airport,0.442474796
Weihai Dashuibo,0.2822567461
Mazatlan,1.266465773
Shandong,10
Beira,10
Antalya Gazipasa Airport,1.439675576
Medina,0.4718848719
Trondheim,1.589751501
Johannesburg,2.228560047
Kayseri Airport,0.9349691976
Shenzhen Bao'an,10
Hefei Xinqiao,0.4581197708
Shenzhen Bao'an,10
Shenzhen Bao'an,10
Basseterre (Saint Kitts),1.084827665
Basseterre (Saint Kitts),1.084827665
Guayaquil,1.418927862
Piarco,1.836172017
Yinchuan Hedong,0.6017644879
Daegu,2.203981975
Sanya Fenghuang,0.1190303431
Krakow Balice,0.3625501763
Hyderabad,0.754349557
Aswan,1.480854199
Lviv,10
Santander,1.342271939
Pengsheng,0.7074136435
Grenoble,0.2440082261
Guadalajara,0.02622714002
Sanya Fenghuang,0.1190303431
Moscow - Vnukovo,0.1127165655
Danang,0.7036280857
Sanya Fenghuang,0.1190303431
Addis Ababa,2.65541043
Ostrava,0.06930058933
Singapore - Changi,0.4352900588
Birmingham,1.136442734
Johor Bahru,0.2880828151
Natal,0.3488454797
Pengsheng,0.7074136435
Aswan,1.480854199
Lusaka,0.05066281046
Grenoble,0.2440082261
Sao Paulo - Guarulhos,1.210241006
Antalya Airport,0.6962273972
Monastir,0.8121312867
Colombo,0.3735330654
Colombo,0.3735330654
Adana Airport,0.2731946343
Puerto Plata,1.31408281
Ouarzazate,0.2779803891
Porto Alegre,0.5910200812
Antalya Airport,0.6962273972
Abu Dhabi,1.186127815
Siem Reap,10
Monastir,0.8121312867
Skopje,0.5430750475
Makhachkala,0.5952911943
Los Cabos,0.6236109757
Oranjestad,0.6674931594
Porto Alegre,0.5910200812
Abu Dhabi,1.186127815
Skopje,0.5430750475
Amritsar,10
Rome Fiumicino,0.9165775278
Abu Dhabi,1.186127815
Abu Dhabi,1.186127815
Antalya Airport,0.6962273972
Monastir,0.8121312867
Busan - Kimhae,1.879322242
Colombo,0.3735330654
Duesseldorf,0.9614019588
Espargos,1.170750371
Shanghai Hongqiao,0.8467271933
Bodrum Airport,0.6006246083
Oujda,2.9123408
La Romana,0.4366087021
London Stansted,0.883762157
La Paz Manuel Marquez de Leon,0.1820581414
London Stansted,0.883762157
Almaty,0.009602303078
La Romana,0.4366087021
Fortaleza,0.8384476308
Aktio,0.1849286153
Shanghai Hongqiao,0.8467271933
Vienna,0.7438231123
Enfidha,0.755713278
Belgorod,10
Paris Charles De Gaulle,1.072053472
Enfidha,0.755713278
Fortaleza,0.8384476308
Everrich Downtown Kinmen,0.07547243454
Togo,2.558476274
Marrakech,2.475260288
Florence,1.091507866
Everrich Downtown Kinmen,0.07547243454
Cozumel,0.6909656606
Marrakech,2.475260288
Dalian Zhoushuizi,0.523553733
Voronezh,10
Belgorod,10
Paris Charles De Gaulle,1.072053472
Oujda,2.9123408
Komatsu,0.6085472169
Kota Kinabalu,1.319175995
La Paz Manuel Marquez de Leon,0.1820581414
Izmir Airport,0.697886658
Port-au-Prince (Haiti),1.499607794
Izmir Airport,0.697886658
Agadir,2.579923639
Rotterdam,0.2002612625
Izmir Airport,0.697886658
Gerona,1.838531966
PRISTINA,0.2869327976
Toulouse,1.369462661
Izmir Airport,0.697886658
Cologne,0.8946711267
London City,1.757892944
Rhodes,0.5943464729
Jinan Xiaoqiang,0.5518407191
Ixtapa Zihuatanejo,1.588907381
Agadir,2.579923639
Jieyang Chaoshan,10
Jieyang Chaoshan,10
Lisbon,1.161777597
Port-au-Prince (Haiti),1.499607794
Madrid Barajas,1.366341702
Toulouse,1.369462661
Taichung,1.465973917
Jinan Xiaoqiang,0.5518407191
Florianopolis,0.8043012565
Fukuoka,1.057981884
Florianopolis,0.8043012565
Warsaw,0.1870207167
Jinan Xiaoqiang,0.5518407191
Jinan Xiaoqiang,0.5518407191
Jinan Xiaoqiang,0.5518407191
Gerona,1.838531966
Izmir Airport,0.697886658
Mahon Airport,1.997327081
Samana El Catey,0.4964626818
PRISTINA,0.2869327976
Tangier,3.105891819
Palermo,1.099002944
Jerba,1.566804571
Zurich,1.023178652
Santiago Arturo Merino Benitez,1.657401962
Wenzhou Longwan,0.3735633526
Zurich,1.023178652
Leopold Sedar Senghar,1.83080953
Rabil,1.178236195
Kharkiv,10
Diyarbakir Airport,0.5579624734
Ngurah Rai,0.6137193109
Diyarbakir Airport,0.5579624734
Alexandria,0.5658426418
Diyarbakir Airport,0.5579624734
Jerba,1.566804571
Osaka - Kansai,1.458331366
Istanbul Airport,0.4784132085
Istanbul Asia Airport,0.465385837
Male,1.414723419
Cukurova Airport,0.4159634835
Cancun,1.037689687
Cukurova Airport,0.4159634835
Hong Kong,0.6476165631
Gaziantep Airport,0.4599756867
Heraklion Airport,0.6826565963
Cukurova Airport,0.4159634835
Haiphong,0.04461411336
Ningbo Lishe,0.7361556932
Accra,2.662294783
Sofia,0.1173636822
Gdansk,0.3086137464
Gaziantep Airport,0.4599756867
Providenciales (Turks and Caicos),10
Milan - Malpensa,0.6685808841
Denizli Cardak Airport,0.169333494
Denizli Cardak Airport,0.169333494
Odessa,10
Mangalore,10
Odessa,10
Kyiv - Zhulyany,10
Cukurova Airport,0.4159634835
Mudanjiang Hailang,0.2827954029
Manama,0.8867238588
Mudanjiang Hailang,0.2827954029
Aqaba,0.288267209
Cukurova Airport,0.4159634835
St. George's Point Saline,1.379249372
Cukurova Airport,0.4159634835
Seoul,2.120479482
Asyut,1.735771085
Cukurova Airport,0.4159634835
Nanchang Changbei,0.4874195656
Mudanjiang Hailang,0.2827954029
Denizli Cardak Airport,0.169333494
Bergamo,0.4700303048
Moscow - Sheremetyevo,0.1315517612
Urumchi Diwobao,0.1164704647
Ankara Airport,0.4398326061
Lodz,0.1972085243
Nanning Wuxu,0.9233850955
Ankara Airport,0.4398326061
Bogota,0.2134989269
Ankara Airport,0.4398326061
Hohhot Baita,0.01528215272
Lodz,0.1972085243
Ibiza,1.700935424
Wuxi Shuofang,0.4577404597
Shenyang Taoxian,0.7488870891
Urumchi Diwobao,0.1164704647
Frankfurt,1.091206578
Samsun Airport,0.8108398355
Tunis,1.458474688
Hohhot Baita,0.01528215272
Hohhot Baita,0.01528215272
Tunis,1.458474688
Ankara Airport,0.4398326061
Mendoza,0.4033782752
Xuzhou Guanyin,0.03894118441
Abidjan,0.8973644823
Tenerife,0.0004411610742
Glasgow Prestwick,1.07175786
Jeju,2.056074114
Medina,0.4718848719
Bangalore,0.8531891528
Mexico City,0.2385272933
Shandong,10
Trondheim,1.589751501
Antalya Gazipasa Airport,1.439675576
Tirana,0.1402701332
Kayseri Airport,0.9349691976
Abuja,1.187898018
Sihanoukville,0.6345567052
Tenerife,0.0004411610742
Praia,1.2410168
Reus,1.717180383
Krasnoyarsk,0.006658729922
Bologna,0.5230382679
Jeju,2.056074114
Abidjan,0.8973644823
Mexico City,0.2385272933
Ohrid,0.2897395862
Jeju,2.056074114
Jeddah,0.2054367573
Kagoshima,1.18342156
Tirana,0.1402701332
Cardiff,1.361643165
Alexandoupolis,0.1390161495
Dalaman Airport,1.052994051
Mazatlan,1.266465773
Mexico City,0.2385272933
Mazatlan,1.266465773
Monterrey,0.08174120963
Tenerife,0.0004411610742
Macau,0.6771237964
Dubai,1.515168748
Dubai,1.515168748
Min Vody,0.2708618435
Dubai,1.515168748
Edinburgh,1.269674668
Dubai,1.515168748
Dubai,1.515168748
Singapore - Changi,0.4352900588
Dubai,1.515168748
Dubai,1.515168748
Perth,1.405656514
Min Vody,0.2708618435
Yinchuan Hedong,0.6017644879
Nice,1.088374707
San Salvador Comalapa,0.008928608837
Montego Bay,1.301444671
Aswan,1.480854199
Astrakhan,1.141586525e-09
Guadalajara,0.02622714002
Nice,1.088374707
Natal,0.3488454797
Krakow Balice,0.3625501763
Thessaloniki,0.3334414667
Addis Ababa,2.65541043
Dubai,1.515168748
Duesseldorf,0.9614019588
Fuzhou Changle,0.620343248
Lyon Saint Exupery,1.26831374
Antalya Airport,0.6962273972
Oranjestad,0.6674931594
Antalya Airport,0.6962273972
Los Cabos,0.6236109757
Yantai Penglai,0.6511585868
Antalya Airport,0.6962273972
London Heathrow,0.9933669697
Antalya Airport,0.6962273972
Liverpool,0.9204917942
Rome Fiumicino,0.9165775278
London Gatwick,0.9496475533
Changchun Longjia,0.6585359199
London Heathrow,0.9933669697
Manchester,1.132297597
Antalya Airport,0.6962273972
Sao Paulo - Guarulhos,1.210241006
Ouarzazate,0.2779803891
Antalya Airport,0.6962273972
Antalya Airport,0.6962273972
Antalya Airport,0.6962273972
Sao Paulo - Guarulhos,1.210241006
Colombo,0.3735330654
Munster-Osnabruck,0.5179522691
Duesseldorf,0.9614019588
Antalya Airport,0.6962273972
Essaouira,0.2647015076
Durban,1.931155393
Belgrade,0.04111222849
Busan - Kimhae,1.879322242
Marrakech,2.475260288
Puerto Vallarta,1.169519741
Paris Charles De Gaulle,1.072053472
Quanzhou,1.35141835
Marrakech,2.475260288
Marrakech,2.475260288
Oujda,2.9123408
Puerto Vallarta,1.169519741
Bodrum Airport,0.6006246083
Glasgow,1.205602929
Puerto Vallarta,1.169519741
Dar Es Salaam,3.092885547
Sarajevo,0.5283854943
Brussels,1.891281189
London Stansted,0.883762157
Marrakech,2.475260288
Rabat,3.207918598
Bodrum Airport,0.6006246083
Marrakech,2.475260288
Qingdao Liuting,0.6362868059
Santiago De Compostela,1.605561781
Oujda,2.9123408
Venice,0.9403294603
Oujda,2.9123408
Bodrum Airport,0.6006246083
Shanghai Hongqiao,0.8467271933
Bodrum Airport,0.6006246083
Bodrum Airport,0.6006246083
Paris Charles De Gaulle,1.072053472
Glasgow,1.205602929
Hangzhou Xiaoshan,0.6991381356
Prague,0.8070077302
Minsk,0.6267039784
Warsaw,0.1870207167
Agadir,2.579923639
Izmir Airport,0.697886658
Incheon,2.136616582
Tokyo - Narita,1.444837879
Izmir Airport,0.697886658
Mahon Airport,1.997327081
Punta Cana - Higuey,1.112599668
Beijing,1.19159405
Tangier,3.105891819
Sharjah,1.13082758
PRISTINA,0.2869327976
Shanghai Pudong,1.236669917
Madrid Barajas,1.366341702
Hangzhou Xiaoshan,0.6991381356
Valencia,1.084426251
Al Hoceima,0.2935290134
Hurgada,1.173536848
Punta Cana - Higuey,1.112599668
Milan - Linate,1.012072155
Bristol,1.210514371
Tokyo - Narita,1.444837879
Punta Cana - Higuey,1.112599668
Valencia,1.084426251
Sharjah,1.13082758
Luxor,1.492378125
Tangier,3.105891819
Lima,1.41840426
Guangzhou Baiyun,1.211533169
Hurgada,1.173536848
Tokyo - Narita,1.444837879
Izmir Airport,0.697886658
Incheon,2.136616582
Agadir,2.579923639
Sandefjord-Torp,0.6784258751
Tokyo - Haneda,1.408413817
Incheon,2.136616582
Madrid Barajas,1.366341702
Dublin,1.253246349
Warsaw,0.1870207167
Beijing,1.19159405
Prague,0.8070077302
Incheon,2.136616582
Marseille,1.446182507
Tel-Aviv,1.234556197
Istanbul Asia Airport,0.465385837
Changsha Huanghua,1.033472468
Tuzla,0.2958359323
Casablanca,3.209642487
Casablanca,3.209642487
Munich,1.068368833
Mitilini,0.8052192597
Jerba,1.566804571
Istanbul Airport,0.4784132085
Jerba,1.566804571
Jerez De La Frontera,1.575061867
Casablanca,3.209642487
Osaka - Kansai,1.458331366
Hamburg,0.887846306
Casablanca,3.209642487
Casablanca,3.209642487
Istanbul Asia Airport,0.465385837
Jerba,1.566804571
Istanbul Airport,0.4784132085
Curacao,1.030633338
Cairo,1.607954377
Alexandria,0.5658426418
St. Petersburg Pulkovo,0.213932548
Cairo,1.607954377
Santiago Arturo Merino Benitez,1.657401962
Cairo,1.607954377
Zurich,1.023178652
Istanbul Asia Airport,0.465385837
Munich,1.068368833
Eindhoven,0.5936014177
Kuwait,0.6916591686
Jerez De La Frontera,1.575061867
Istanbul Asia Airport,0.465385837
A Coruna,0.9133771439
Cancun,1.037689687
Paris Orly,1.397840178
Santo Domingo Las Americas,0.02266365801
Santo Domingo Las Americas,0.02266365801
Cali,0.1533139624
Exeter,1.045377606
Cancun,1.037689687
Mudanjiang Hailang,0.2827954029
Fes,2.868788225
Paris Orly,1.397840178
Denizli Cardak Airport,0.169333494
Gdansk,0.3086137464
Viracopos,0.9376590309
Gdansk,0.3086137464
Cork,1.263222468
Aqaba,0.288267209
Paris Orly,1.397840178
Gdansk,0.3086137464
Milan - Malpensa,0.6685808841
Konya Airport,0.7540959865
Fes,2.868788225
Seoul,2.120479482
Gaziantep Airport,0.4599756867
Lanzarote,1.098178324
Santo Domingo Las Americas,0.02266365801
Xiamen Gaoqi,0.8525528574
Changzhou Benniu,10
Kuala Lumpur,1.166167063
Phnom Penh,1.530130782
Frankfurt,1.091206578
Bilbao,2.065733405
Shenyang Taoxian,0.7488870891
Bogota,0.2134989269
Doha,0.4350533797
Urumchi Diwobao,0.1164704647
Bogota,0.2134989269
Gran Canaria,1.107682936
Bilbao,2.065733405
Frankfurt,1.091206578
Murcia,0.11763302
Warsaw-Modlin,0.1592156824
Frankfurt,1.091206578
Gran Canaria,1.107682936
Phnom Penh,1.530130782
Buenos Aires - Ezeiza,0.03587072691
Taipei - Taoyuan,1.710446326
Santorini,0.4936934051
Buenos Aires - Ezeiza,0.03587072691
Ibiza,1.700935424
Chattrapati Shivaji,0.9327713891
Kunming Wujiaba,1.457378636
Bangalore,0.8531891528
Chubu,1.24103079
Bordeaux,1.539439394
Mexico City,0.2385272933
Tenerife,0.0004411610742
Bangalore,0.8531891528
Krasnoyarsk,0.006658729922
Jeddah,0.2054367573
Ohrid,0.2897395862
Dalaman Airport,1.052994051
Antalya Gazipasa Airport,1.439675576
Reus,1.717180383
Glasgow Prestwick,1.07175786
Mexico City,0.2385272933
Indira Gandhi,0.5184211554
Dalaman Airport,1.052994051
Alexandoupolis,0.1390161495
Kayseri Airport,0.9349691976
Kayseri Airport,0.9349691976
Paderborn,1.027319984
Jeddah,0.2054367573
Chengdu Tianfu,0.5336581126
Jeju,2.056074114
Antalya Gazipasa Airport,1.439675576
Chubu,1.24103079
Mexico City,0.2385272933
Antalya Gazipasa Airport,1.439675576
Trondheim,1.589751501
Kayseri Airport,0.9349691976
Kayseri Airport,0.9349691976
Weihai Dashuibo,0.2822567461
Trondheim,1.589751501
Medina,0.4718848719
Sevilla,1.258427783
Cardiff,1.361643165
Cape Town,1.735535428
Jeju,2.056074114
Kayseri Airport,0.9349691976
Paderborn,1.027319984
Johannesburg,2.228560047
Fuerteventura,1.157851709
Abidjan,0.8973644823
East Midlands,1.034490353
Kayseri Airport,0.9349691976
Weihai Dashuibo,0.2822567461
Wroclaw,0.2075982265
Trabzon Airport,0.7186730628
Mexico City,0.2385272933
Medina,0.4718848719
Hefei Xinqiao,0.4581197708
Melbourne,1.228139226
Dalaman Airport,1.052994051
Taiyuan Wusu,0.5227483975
Memmingen,10
Medina,0.4718848719
Alexandoupolis,0.1390161495
Bangalore,0.8531891528
Shenzhen Bao'an,10
Sihanoukville,0.6345567052
Paderborn,1.027319984
Taiyuan Wusu,0.5227483975
Tirana,0.1402701332
Antalya Gazipasa Airport,1.439675576
Dalaman Airport,1.052994051
Bangalore,0.8531891528
Tirana,0.1402701332
Bangalore,0.8531891528
Bangalore,0.8531891528
Krasnoyarsk,0.006658729922
Hefei Xinqiao,0.4581197708
Guadalajara,0.02622714002
Aswan,1.480854199
Dubai,1.515168748
Dubai,1.515168748
Buenos Aires Aeroparque,0.04721051746
Kaohsiung,1.582414973
Danang,0.7036280857
Piarco,1.836172017
Addis Ababa,2.65541043
Aswan,1.480854199
Dubai,1.515168748
Nuernberg,0.5119997636
Perth,1.405656514
Kaohsiung,1.582414973
San Salvador Comalapa,0.008928608837
Ostrava,0.06930058933
Sanya Fenghuang,0.1190303431
Perth,1.405656514
Dubai,1.515168748
Guadalajara,0.02622714002
San Salvador Comalapa,0.008928608837
Edinburgh,1.269674668
Birmingham,1.136442734
Santiago Cibao,0.0001076732603
Natal,0.3488454797
Nuernberg,0.5119997636
Guadalajara,0.02622714002
Min Vody,0.2708618435
Perth,1.405656514
Montego Bay,1.301444671
Tashkent,0.05306588054
Zhengzhou Xinzheng,1.028610335
Aswan,1.480854199
Bari,0.5248511261
Zakynthos,0.7568002526
Daegu,2.203981975
Nice,1.088374707
Addis Ababa,2.65541043
Thessaloniki,0.3334414667
Gibraltar,1.034132754
Nice,1.088374707
Singapore - Changi,0.4352900588
Piarco,1.836172017
Astrakhan,1.141586525e-09
Thessaloniki,0.3334414667
Montego Bay,1.301444671
Aswan,1.480854199
Montego Bay,1.301444671
Sanya Fenghuang,0.1190303431
Zhengzhou Xinzheng,1.028610335
Daegu,2.203981975
Montevideo,0.1154792631
Hanoi,0.5826547729
Nuernberg,0.5119997636
Zakynthos,0.7568002526
Palma De Mallorca,1.663833814
Hrabrovo,10
Palma De Mallorca,1.663833814
Corfu,0.6145977681
Montego Bay,1.301444671
Guayaquil,1.418927862
Abu Dhabi,1.186127815
Duesseldorf,0.9614019588
London Heathrow,0.9933669697
Alicante,1.548582844
Durban,1.931155393
Rome Fiumicino,0.9165775278
London Heathrow,0.9933669697
Colombo,0.3735330654
London Heathrow,0.9933669697
Kos,0.8582194649
Busan - Kimhae,1.879322242
Fuzhou Changle,0.620343248
Lyon Saint Exupery,1.26831374
Duesseldorf,0.9614019588
London Gatwick,0.9496475533
Antalya Airport,0.6962273972
